,Symbol,Open,High,Low,Close,Volume,Market Cap
487,MILO,2.469911,3.457629,1.901904,2.47117,779420.0,770919183.0
427,KLKS,3.094167,3.355431,2.81645,3.08124,776871.0,778580447.0
30,ALL,8.089888,9.97055,6.71377,8.077411,765588.0,50152092.0
418,J,104.877867,131.845344,85.622065,104.637931,765438.0,46728535083.0
507,MST,93.950085,111.560378,80.481865,93.803245,752318.0,59210558.0
791,VTA,0.17458337,0.23267187,0.13204348,0.17968435,748634.0,15956705240.0
436,KUSH,28.914621,32.759038,25.4842,28.935313,743940.0,158551328.0
485,MGD,5.406504,5.815303,5.002666,5.335747,741773.0,1725634513.0
452,LOBS,1.14123,1.766102,0.830796,1.148997,736339.0,2242120495.0
690,SONG,1.345782,1.593167,1.108732,1.313077,729396.0,39475398.0
7,888,2.96924,3.629952,2.572086,2.956644,725882.0,132081614.0
248,DON,0.581737,0.674013,0.491502,0.578538,724198.0,118770255432.0
783,VLT,320.404871,379.676871,277.052269,319.144324,719830.0,425414518.0
87,BIP,29.125436,33.774934,25.226126,29.072275,717462.0,1287013376.0
717,TAJ,5.816943,6.830809,5.171269,5.825024,717197.0,296691351.0
82,BERN,1.730997,2.062213,1.469573,1.729104,709066.0,119233292.0
146,BUMBA,3.219361,3.719588,2.775312,3.21443,704068.0,18210878889.0
689,SOIL,11.233497,13.155859,9.687932,11.202139,702540.0,13471780440.0
559,OOT,8.607868,10.419266,7.094845,8.448438,695925.0,13276544897.0
545,NYAN,1.016699,1.218402,0.875577,1.005267,694024.0,235908667.0
786,VOT,4.592918,5.515373,3.885334,4.587955,682720.0,345006194.0
883,ZSE,9.879154,12.565577,7.75352,9.514005,675118.0,135666196848.0
343,GLS,58.076227,70.500023,47.780135,57.410067,670696.0,21648299411.0
88,BIR,3.334319,3.777119,2.7969749999999998,3.141138,665968.0,3727093320.0
298,EUC,5.866874,6.986442,4.983376,5.871901,660770.0,71058844.0
399,ICON,40.267629,47.518935,33.277514,40.386988,657091.0,1017678843.0
578,PGN,0.016617,0.018076,0.014586,0.015857,646579.0,14411591379.0
707,STV,14.959545,17.572993,12.970677,14.928192,632904.0,32655739884.0
459,LTCR,0.693602,0.861675,0.565116,0.69541,629909.0,517880292.0
607,PRIV,2.063853,2.332023,1.718266,2.021829,628151.0,1254593445.0
611,PROUD,52.337466,94.002757,35.56834,52.127603,626405.0,151319988792.0
686,SNO,5.878348,6.7097430000000005,4.862118,5.499137,620983.0,3975566208.0
739,TROLL,0.626784,0.718669,0.5453037,0.627118,618629.0,1108039903.0
472,MAO,33.988756,36.68471,30.676854,33.995374,617874.0,210636917.0
145,BUB,9.790665,11.385499,8.073976,9.39191,614738.0,86717331220.0
347,GNR,0.48348800000000003,0.54308,0.421799,0.482018,613203.0,1989860124.0
64,BANK,4.355059,5.122311,3.510505,4.342304,612202.0,12934496107.0
380,HONEY,254.005805,339.806524,200.051577,252.911018,610715.0,67933274.0
355,GPL,160.000493,188.796891,141.897867,159.726476,604631.0,23391874302.0
360,GRN,4.219829,4.861987,3.652976,4.12779,602567.0,53949674875.0
240,DLC,9.109004,11.214324,7.785927,9.134872,589439.0,2564291643.0
867,YTN,18.78508,25.757956,14.480036,18.603295,581222.0,4528562965.0
781,VIVID,8.0787,9.517102,6.41817,7.930199,572880.0,14411427504.0
424,KDC,6.139133,6.982169,5.36526,6.051565,568526.0,52198880721.0
693,SPACE,5.499448,6.934493,4.431413,5.513399,565714.0,108887000.0
105,BOAT,1.249013,1.565055,0.998833,1.253024,552293.0,28371623.0
258,DUO,327.208299,392.574026,271.021725,329.667322,546318.0,100727456.0
311,FLAX,8.371634,10.071287,7.191986,8.403738,544440.0,129500753533.0
300,EVIL,5.534108,6.627923,4.816914,5.528126,537884.0,115799793.0
631,RBBT,0.008579744,0.012534848,0.004787208,0.008591396,531650.0,118036448616.0
81,BENJI,1.593766,1.874075,1.382281,1.593273,524237.0,32180051.0
103,BND,0.56539,0.622143,0.498862,0.552086,519763.0,6721563614.0
806,WORM,0.76858,1.066448,0.542195,0.778394,509853.0,3510660327.0
746,TSE,1.749777,2.060463,1.485026,1.746276,506304.0,407811936.0
139,BTQ,5.509777,7.336605,4.537215,5.516027,497580.0,48141260.0
425,KED,6.19694,7.378309,5.382157,6.188596,487531.0,8543373949.0
655,SANDG,3.263061,3.926374,2.671805,3.240583,479935.0,258472422.0
462,LUNA,23.9338,30.046042,19.860183,23.933421,475516.0,1769939485.0
477,MAY,1.665014,2.075173,1.427258,1.666717,471535.0,297754995.0
234,DFS,1.994345,2.553919,1.4839,1.8814710000000001,468716.0,9690442632.0
766,UNRC,0.670017,0.782777,0.557122,0.651875,467581.0,110321962272.0
761,UNI,22.936993,28.706358,18.921356,22.899103,466476.0,1837429475.0
251,DRM,13.044171,15.266979,11.415874,13.037535,454385.0,30989080.0
576,PENG,0.002145,0.002554,0.00194,0.00211,452166.0,761276884.0
659,SC2,0.96701,1.213727,0.822034,0.946937,446634.0,10684334184.0
326,FUNK,0.006421298,0.00807599,0.00533728,0.006377278,423714.0,90733307601.0
605,PR,734.631284,853.766845,626.052022,737.680507,421023.0,2131726693.0
729,TLE,650.110643,1024.671832,484.754669,651.735631,416131.0,105352504512.0
847,XRE,4.47309,5.201212,3.963411,4.478022,396994.0,3328965484.0
382,HRC,10.849917,12.422355,9.3631,10.497726,391214.0,14411427504.0
589,PLACO,0.377104,0.45218,0.315571,0.378246,375169.0,13243688.0
202,CPN,2.230921,2.626405,1.918891,2.232578,372404.0,43709295.0
471,MANNA,2.702167,3.220635,2.346854,2.701158,359442.0,152929453.0
637,RCN,0.108213,0.124861,0.076686,0.095713,354613.0,152562353301.0
740,TRTL,0.00249,0.002797,0.002286,0.002501,353190.0,1291584217.0
845,XQN,3.974047,4.703846,3.309733,3.964405,350542.0,134934463972.0
130,BTCR,1.051371,1.251409,0.871402,1.061411,348955.0,27009888876.0
422,JOBS,0.162404,0.186167,0.138637,0.161355,348468.0,17218586.0
877,ZEST,8.011537,9.683047,7.1192340000000005,8.10479,346372.0,759258960.0
289,ESCO,8.367057,9.050559,7.86016,8.352323,345167.0,13169063064.0
808,XAP,0.723429,0.814671,0.600721,0.717702,338891.0,6243286631.0
346,GMX,3.005304,4.632542,1.81353,2.813984,337852.0,205984024152.0
773,VEC2,1.835427,2.202761,1.546109,1.835409,333089.0,17174319093.0
25,AEG,1.941143,2.260991,1.70227,1.905898,323411.0,17890047936.0
369,HALLO,0.117351,0.141616,0.096289,0.117568,323032.0,117030730248.0
768,USC,34.33344,42.144725,27.866578,34.353611,318653.0,355114501.0
197,COMP,0.002374,0.002591,0.002199,0.002384,317375.0,10684334184.0
339,GIC,27.858251,30.328391,24.974874,27.5823,309548.0,7718547574.0
162,CATO,18.91713,21.771433,15.79039,18.522554,308339.0,2496401086.0
762,UNIC,87.311312,98.61290699999999,80.122371,87.438051,301916.0,261477073.0
89,BIRDS,0.098467,0.11952600000000001,0.081327,0.098198,295095.0,99140682312.0
198,CONX,6.657513,8.099092,5.430119,6.644112,275684.0,4896102.0
397,ICN,4.967548,6.167459,3.922275,4.915471,259240.0,133087871.0
688,SOCC,7.672027,9.802479,6.137451,7.648115,255961.0,10269269.0
598,PONZI,24.921516,28.33997,22.596267,24.827817,249699.0,21256608.0
446,LEVO,1.482031,2.268895,1.0880049999999999,1.453311,245141.0,53176835541.0
873,ZEL,2.175093,2.409222,2.034398,2.189828,242062.0,572532766.0
138,BTPL,10.539688,13.057644,8.345143,10.504808,242037.0,558730223.0
35,ANON,1.434402,1.755453,1.327773,1.484489,241989.0,496945776.0
429,KNC,7974.55,9199.92,6749.53,7935.71,232560.0,16009487.0
633,RBMC,0.050285,0.056658,0.042791,0.049557,229712.0,9193496856.0
102,BLZ,0.182079,0.213749,0.15851372,0.180244,221425.0,107272608.0
661,SCRT,13.939114,15.260311,12.514413,14.08609,217547.0,7512351907.0
13,ACED,8.141776,9.20716,7.189097,7.96134,213496.0,1253809077.0
247,DOLLAR,17.112752,19.743787,14.630652,17.103279,212609.0,11954579.0
675,SJW,0.112097,0.126335,0.098524,0.110298,200158.0,55162339801.0
187,CMM,0.533618,0.670504,0.452702,0.532663,198176.0,4482898244.0
811,XBI,3.553063,4.118673,3.061313,3.592908,197382.0,7712625024.0
171,CF,18.157421,20.970837,16.401202,17.97668,196956.0,23857609.0
49,ARLIZE,0.014745,0.016134,0.013375,0.014925,186546.0,11429752848.0
290,ESN,2.6134399999999998,3.033677,2.5290529999999998,2.715538,185617.0,6708767976.0
79,BEET,0.060493,0.089408,0.045717,0.062148999999999996,183065.0,1001155559.0
420,JIN,7.335732,8.383349,5.942286,7.385953,183020.0,321072033.0
271,EGEM,1.395533,1.68164,1.26963,1.415158,182803.0,2992699585.0
660,SCR,13.884695,16.046278,11.267509,13.905058,180759.0,4776942476.0
115,BSC,2.770793,3.099897,2.51834,2.774875,175129.0,15273165.0
652,RYO,9.284727,10.012884,8.468501999999999,9.153573,174551.0,3266343139.0
172,CFC,0.382773,0.425394,0.350846,0.382776,170380.0,55162724355.0
128,BTCN,1.209189,1.712418,0.9504509999999999,1.217482,169485.0,508139441.0
226,DBTC,2.562821,3.090068,2.046749,2.554529,167888.0,294454644.0
592,PLNC,1.916474,2.268107,1.658198,1.917897,167789.0,27366146.0
536,NRG,11.457006,12.259164,10.815167,11.491345,167288.0,3264649974.0
61,AXIOM,6.243272,6.631578,5.85951,6.202799,165607.0,121753306749.0
80,BEN,0.722372,0.830392,0.677369,0.732869,162424.0,997602471.0
577,PEX,6.937956,8.193569,5.769152,6.541679,156535.0,13510585.0
864,XXX,0.846195,0.951806,0.746604,0.834132,155048.0,14164476400.0
794,VULC,0.290968,0.340827,0.261653,0.293274,140602.0,2008637827.0
143,BTXC,2.529275,2.807124,2.034312,2.488154,133794.0,1989539064.0
815,XCG,3.121073,3.629992,2.7896739999999998,3.166856,132980.0,503944740.0
641,RICHX,2.495712,2.725609,2.325824,2.499972,132013.0,176415750480.0
245,DNZ,3.785629,4.593584,2.198447,3.40185,131563.0,7702659528.0
538,NSD,3.400153,3.64657,3.0806430000000002,3.371989,130680.0,800217340.0
199,COTN,7.406217,9.322655,5.2743139999999995,7.120137,128961.0,9193496856.0
615,PUREX,5.332577,5.833379,4.812674,5.300159,127663.0,10452730976.0
554,OMC,70.363868,81.896365,63.058626,70.318443,125429.0,142374964824.0
173,CFL,0.065649,0.068844,0.051805,0.063608,117786.0,250047165.0
341,GIO,0.029014,0.030591,0.026976,0.028989,117195.0,12920590176.0
718,TALK,3.88912,4.695873,3.233507,3.883188,115902.0,1247226878.0
663,SEM,24.899289,31.8891,22.472046,24.94329,115293.0,2145685786.0
28,AKA,2.380343,2.597961,2.222924,2.372582,112388.0,1023916314.0
23,ADN,0.21540800000000002,0.257465,0.148545,0.186441,104380.0,2237193941.0
591,PLC,0.594182,0.697027,0.517533,0.583728,97164.0,1516949220.0
580,PHON,6.95,9.61,4.359999999999999,6.01,94337.0,496945776.0
752,TWIST,0.107024,0.115965,0.098228,0.106849,93347.0,9690442632.0
345,GMCN,2.343484,2.805772,1.909219,2.298622,86440.0,4725971508.0
69,BBS,0.000117,0.000176,9.1e-05,0.000128,75522.0,1993043984.0
66,BBK,0.203123,0.23783,0.18166,0.204795,70988.0,999672156.0
812,XBTC21,58.362477,66.65617400000001,51.012754,58.390603,70721.0,46158309.0
502,MRI,1.8592790000000001,2.573096,1.528457,1.809415,68459.0,5217930648.0
547,NYEX,0.174484,0.200737,0.14749299999999999,0.173565,66851.0,2983810101.0
299,EUNO,1.216004,1.604152,1.064919,1.218708,63188.0,999847668.0
93,BITF,1.429467,1.819493,1.014722,1.472384,60927.0,250871863.0
395,IBANK,1.9392,2.107316,1.726003,1.92903,55519.0,754187600.0
376,HIGHT,0.006032,0.008445,0.004116,0.005619,54047.0,12672117288.0
870,ZCR,3.827678,4.358817,3.436887,3.86576,53454.0,3731197398.0
612,PRTX,0.890232,1.025974,0.791908,0.868457,52653.0,1496439722.0
312,FLM,0.32617999999999997,0.42612,0.281588,0.326337,52255.0,1492473870.0
466,LYNX,0.000573,0.000642,0.000519,0.000579,49973.0,11434918911.0
123,BTAD,0.543542,0.620521,0.446728,0.529451,45648.0,3478620432.0
257,DTEM,5.693976,6.560291,4.895193,5.662359,45472.0,755130957.0
517,NBR,0.10765,0.11523,0.09994,0.10812,40806.0,1997661485.0
868,ZBA,0.5816870000000001,0.826415,0.413822,0.585565,40774.0,499527646.0
209,CROAT,0.361834,0.413344,0.295269,0.353864,38685.0,2246109671.0
562,OPCX,0.141574,0.167003,0.128474,0.13976,38684.0,6217074825.0
47,ARION,0.628531,0.714947,0.563147,0.633037,35287.0,3729485792.0
814,XCASH,0.000114,0.000157,0.0001,0.00013,34667.0,993891552.0
745,TSC,0.017582,0.023908,0.014401,0.017417,33660.0,3231492246.0
384,HTH,0.011754,0.014525999999999999,0.010223,0.01214,30960.0,1244573075.0
151,BWS,0.107698,0.131332,0.086269,0.106763,30322.0,2740652953.0
484,MERO,1.765869,2.134199,1.296096,1.657275,24778.0,11429752848.0
135,BTI,0.483415,0.548758,0.332519,0.48497,22161.0,3755775352.0
43,AREPA,0.139897,0.175086,0.119647,0.143763,22060.0,7206828373.0
159,CARE,0.139464,0.231072,0.069421,0.161059,18459.0,1007061292.0
361,GRPH,0.763202,0.931647,0.563407,0.748429,18020.0,3479790939.0
668,SHARD,0.270658,0.344366,0.226291,0.277553,16523.0,993891552.0
593,PLURA,0.001237,0.0019160000000000002,0.000918,0.001437,15928.0,1739310216.0
404,IFP,0.327279,0.422491,0.247619,0.312002,15777.0,11181279960.0
492,MNP,0.640555,0.7373069999999999,0.5812550000000001,0.6619280000000001,13447.0,496945776.0
321,FRRN,0.183025,0.25233500000000003,0.12619,0.169146,12210.0,12175171512.0
239,DIN,0.212515,0.262719,0.168435,0.217187,10380.0,995040488.0
413,IQ,0.521259,0.62056,0.448761,0.510491,9916.0,746436019.0
214,CSTL,0.276696,0.320158,0.21954,0.27292,8812.0,2484728880.0
221,DACH,0.204335,0.205732,0.130104,0.173876,7778.0,496945776.0
861,XUN,0.03687,0.042883,0.032355,0.036653,7623.0,5495184644.0
553,OLMP,0.011848000000000001,0.016164,0.009422,0.011571,7007.0,3478620432.0
767,URALS,0.020789000000000002,0.039648,0.017402,0.02106,4598.0,2236285951.0
62,AZART,0.013261,0.016098,0.01324,0.016017,3654.0,248472888.0
276,ELLI,0.048947,0.066642,0.036326,0.051489,3176.0,3478620432.0
180,CIF,0.020584,0.023788,0.016623,0.021333,2955.0,3975566208.0
352,GOSS,0.002914,0.004155,0.002198,0.003108,2244.0,993891552.0
571,PAXEX,0.044536,0.053951,0.040461,0.044893,789.0,993891552.0
